11	2022-09-05 15:03:43+00:00	Lisa_SEND	What if you cannot turn the radiators on in the first place would have been an absolute waste of money getting foil and cardboard wouldn’t it?! #Clowns #EnergyCrisis #GasPrices #EnergyTips #EnoughIsEnough	Negative	18	5
12	2022-08-29 05:42:44+00:00	CommodityKites	29 Aug 2022 Live GOLD Price Update By and Get Premium Bullion Tips  Call 9045769638, 9997679119 #mcxcrude #mcx #gold #financialmarkets #coppercalls #interdaytips #naturalgastips #crudeoiltips #goldtips #energytips #bulliontips #coppertips  #stockmarket	Negative	1	0
13	2022-08-26 16:10:05+00:00	ElectriCitiesNC	Make the summer heat work for you! ☀️ Try air drying instead of heat drying. Turn off the heated dry setting on your dishwasher &amp; hang your clothes to dry instead of using a dryer. Cutting down on heated drying will keep your house cooler and lower the electric bill. #EnergyTips	Negative	0	0
14	2022-08-24 06:57:39+00:00	CommodityKites	24/08/22 Latest Gold  News By Kites Commodity and Get Perfect Crude Oil Tips Join Fast http Call 9045769638, 9997679119 #mcx #oil #commoditytips #trader #trading #sureshotmcxlevels #silvertips #onedayfreetrialinmcx #commodities #mcxcrude #mcx #energytips	Negative	0	0
15	2022-08-17 22:00:15+00:00	MLECpower	Summer Energy-Saving Tip: Game consoles, computers and big screen TVs left on but unused produce nearly as much heat as they do when in use. Turn them off to reduce unwanted indoor heat. #saveenergy #ways2save #energytips	Negative	0	0
16	2022-08-17 13:00:07+00:00	jornpeakclub	1 of 9  Is fatigue holding you back from building your business? You're not the only entrepreneur who is experiencing this. There are flaws in the current food industry.  #fatigue #lowenergy #energytips #brainfog #improvehealth #healthcoach	Negative	1	0
17	2022-08-12 07:09:56+00:00	CommodityKites	12 Aug 2022 CRUDE OIL News By and Get Premium Bullion Tips Get The Attention You Deserve, Call 8218560426, 9997679119 #freegoldcalls #crudeoilnews #mcxcrude #mcx #shureshotcrudeoiltips #energytips #bulliontips #coppertips	Negative	0	0
18	2022-08-06 13:00:03+00:00	jornpeakclub	Lower your afternoon slump to increase productivity is all about:  1. Lower the number of carbs in the first meal 2. Balancing the use of stimulants throughout the morning 3. Changing postures of working 4. Quality sleep  #afternoonslump #energyslump #energytips	Negative	3	0
19	2022-08-04 16:05:13+00:00	SmartEnergy101	How to Lower Utility Bills When the Temperature Rises via #EnergyTips	Negative	0	0
20	2022-08-01 16:09:08+00:00	bers_hvac	Using the oven heats up your house, putting more stress on your #airconditioner to maintain the temperature. Consider cooking outside on the barbeque instead in the summer! #energytips	Negative	0	0
21	2022-07-27 06:00:08+00:00	jornpeakclub	3/20 1.  Mastering your clock  The one and most important thing 86% of the entrepreneurs struggle with;  Your circadian rhythm.  Before you read further, do you know your circadian rhythm? No? This will change your life; it did mine and our clients.  #energytips #focus #biohacks	Negative	1	0
22	2022-07-18 23:09:02+00:00	bers_hvac	If you don’t change your HVAC system’s air filters frequently, they can become clogged with dust and other debris, restricting airflow and forcing your system to use more energy. #energytips #energysavings	Negative	0	0
23	2022-07-18 06:11:27+00:00	CommodityKites	18/07/22 Monday Gold Update By Kites Commodity and Get Accurate Crude Oil Tips By http Call 8218560426, 7453930655 #indterdaytrading #trading #commodities #mcx #gold #coppercalls #interdaytips #naturalgastips #crudeoiltips #goldtips #energytips #bulliontips	Negative	0	0
24	2022-07-16 05:00:02+00:00	jornpeakclub	Two foods that slow the rate of neurogenesis are sugars and oxidized (damaged) fats.  Skip vegetable oils and refined sugars all time, especially in our hectic lifestyles as an entrepreneur.  #peakperformance #performancecoach #focustips #energytips	Negative	1	0
25	2022-07-13 06:17:13+00:00	CommodityGenius	TOIDAYS LATEST NEWS OF CRUDE OIL WITH ACCURATE TIPS AND SUPPORT B GENIUSCOMMODITY #BASEMETALSCALLS #BASEMETALSTIPS #ENERGYTIPS #BULLIONTIPS #ALLMCX TO KNOW MORE QUERY CONTACT 9557588200	Negative	0	0
26	2022-06-23 07:28:23+00:00	Energy_Melb	🥶If you find yourself shivering in your own home, it might be time to check for air leaks.   ☃Cold air coming in from outside can make your home feel drafty and uncomfortable, and it can also drive up your energy bills.   #fronius #energysaving #energyefficiency #energytips	Negative	0	0
27	2022-06-16 20:57:36+00:00	SRECooperative	-Set thermostat as high as comfortably possible. The smaller the difference between the indoor and outdoor temps, the lower your bill will be. -Wait to run the dryer and dishwasher until after sunset. -Use a slow cooker or grill outside. Avoid using your oven. #mswx #EnergyTips	Negative	0	0
28	2022-06-16 16:55:02+00:00	bers_hvac	This way the sun ☀️ doesn’t add heat into your home and put more demand on your #airconditioner to maintain the temperature. #energytips	Negative	0	0
29	2022-06-07 12:13:07+00:00	sanedi_org	has warned “while no #loadshedding is planned, it could be implemented at short notice in the evenings.”   Reduce #energy consumption to help reduce pressure on the national grid.   Small changes make big differences.  #saveenergy #energyefficiency #energytips	Negative	1	0
30	2022-06-06 00:18:01+00:00	bers_hvac	When furniture blocks a vent, airflow is restricted, forcing your system to work harder. #energytips #saveenergy	Negative	0	0
31	2022-05-24 10:13:52+00:00	GasNetIrl	Pull the curtains closed at night to prevent heat loss through the windows. #EnergyTips #ReduceYourUse	Negative	1	2
32	2022-04-28 18:06:02+00:00	laneelectric	Going on vacation? Remember these #EnergyTips so you aren’t spending money while you're away.  - Set your thermostat to “vacation mode” - Lower your water heater temperature - Stock your fridge - Unplug electrical equipment - Turn off fans &amp; lights - Close your blinds &amp; curtains	Negative	0	0
33	2022-03-28 17:00:06+00:00	ExcelsiorEMC	Air loss through ducts can lead to high electricity costs, accounting for nearly 30 percent of a cooling system’s energy consumption. Sealing and insulating ducts can go a long way toward lowering your electricity bills. . . . #EnergyTips #Spring #EMC #ExcelsiorEMC	Negative	0	0
34	2022-03-23 11:06:12+00:00	TrevorRossRealt	Another way you can reduce the amount of energy you’re consuming is to reduce heat loss by using draft excluders in key draft areas. Front and back doors are the main contributors to heat loss throughout the home!  #energytips #saveenergy #energysaver #tips #TrevorRoss	Negative	0	0
35	2022-02-18 01:22:01+00:00	niebuhrplumbing	Being impatient for dinner could lead to higher #EnergyCosts. Did you know every time an oven door is opened, the temperature drops around 25 degrees? 🥘 #EnergyTips	Negative	0	0
36	2022-02-17 23:45:23+00:00	LaterLifeNow	#EnergyTips #SaveEnergy What saving on winter heat costs means to the world: Everyone is always thinking about themselves. Everyone is so considered with what is going to happen to their bills and their oil prices, but if everyone would stop thinking…	Negative	0	0
37	2022-02-17 23:45:18+00:00	LaterLifeNow	#EnergyTips #SaveEnergy Saving energy on winter heat costs is important: Winter can really kill some people's savings. You will find that not only will you have to deal with the high bills, but you are also pressured to pay it off very quickly. Some of…	Negative	0	0
38	2022-02-17 23:45:10+00:00	LaterLifeNow	#EnergyTips #SaveEnergy Saving on winter heat costs for oil users: Saving on winter heat costs is very important. You will want to learn how to cut back, because the gas and oil prices are way to high this winter, and they don't look like they are ever…	Negative	0	0
39	2022-01-24 18:59:16+00:00	KnaufNA	Inflation is causing heating bills to soar an average 29% this winter. ❄️  At the top of list of tips to combat heating inflation is, of course, attic insulation. http  #EnergySavings #Insulation #EnergyTips #AtticInsulation	Negative	7	3
40	2022-01-05 23:43:01+00:00	laneelectric	Is saving money on your list of New Year’s resolutions? These #EnergyTips can help lower your electric bill:  💵 Lower the temp of your water heater. 💵 Replace your HVAC filter monthly. 💵 Wash your clothes with cold water &amp; air dry. 💵 Replace your incandescent bulbs w/LEDs.	Negative	1	1
41	2021-12-03 13:00:59+00:00	RandolphEMC	There's no place like home for the holidays! #energytips	Negative	1	1
42	2021-12-03 12:30:01+00:00	JerseyConsumer	It's Fuel Poverty Awareness Day organised by With gas and electricity prices rising, this winter will be extremely hard for many Islanders. We've compiled a list of energy-saving tips to help you http  #energyefficiency #energytips #consumer	Negative	2	0
43	2021-12-01 15:49:27+00:00	SmartEnergy101	Home Heating Costs Are Rising. Here Are 3 Ways to Lower Your Utility Bills This Winter. via #EnergyTips	Negative	0	0
44	2021-11-19 01:23:01+00:00	niebuhrplumbing	During periods of extreme cold, avoid the temptation to turn your thermostat up and down. Keeping it at a consistent temperature can actually lower your #EnergyCosts. #EnergyTips	Negative	0	0
45	2021-11-16 18:31:04+00:00	RonnieRitchieCo	Switching to a low-flow showerhead can conserve water and cut down your water bill. #GoGreen #EnergyTips	Negative	0	0
46	2021-11-06 17:15:03+00:00	niebuhrplumbing	Turning your #WaterHeater to 120 degrees is not only a great way to cut down on #EnergyCosts, but it can prevent serious accidents with scalding hot water. #EnergyTips	Negative	0	0
47	2021-10-26 14:01:13+00:00	ArkansasEE	Did you know that there are some appliances in your house that suck energy even when you're not using them? Meet the Vampire Electronics! #Halloween #ConserveEnergy #EnergyTips	Negative	1	1
48	2021-10-12 03:55:27+00:00	PellCityHVAC	A #thermostat is going to heat or cool a home at the same rate regardless of how high or low the temperature is. To avoid energy waste, don’t set the thermostat beyond the desired level. #energytips	Negative	0	0
49	2021-08-31 12:33:27+00:00	LCECSWFL	#DYK your thermostat location could be on the wrong wall? Drafts and direct sunlight can trigger your AC to kick on when it doesn't need to. 🌡️  #TipTuesday #EnergyTips	Negative	1	0
50	2021-08-17 19:38:00+00:00	ThisIsAmendo	Are you guilty of snoozing your alarm for over an hour? ✋Next time you want to sleep in, challenge yourself to get out of bed and try one (or more) of our #energytips instead!	Negative	0	0
51	2021-08-09 15:49:44+00:00	Tri_CountyEC	HOT WEATHER! Mid-day temperatures will climb into the mid to upper 90's and into the low 100's in some parts of the TCEC service area. Make the most of air conditioning and other #energytips.	Negative	1	0
52	2021-08-03 20:24:52+00:00	PoweredbyEBCE	Avoid unnecessary trips in and out of the house, especially on very hot days. Heat comes in each time you open the door. #Energytips	Negative	0	0
53	2021-07-30 15:12:02+00:00	FarnumInsulator	If you aren't using it, unplug it so no extra heat is being generated in your home this summer. #EnergyEfficiencyTips #EnergyTips	Negative	2	0
54	2021-06-25 16:43:53+00:00	LCECSWFL	Don't let the desire to beat the heat result in high energy usage! ☀️ Follow these tips. #HotSummerDays #EnergyTips	Negative	2	0
55	2021-06-23 17:08:32+00:00	SmartEnergy101	How to Lower Utility Bills When the Temperature Rises via #EnergyTips	Negative	0	1
56	2021-06-17 00:34:08+00:00	greenbusinessca	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. 🔋 Take these actions during the extreme heat this week, especially from 5pm-10pm when demand is highest. ☀️ #Heatwave #EnergyTips #KeepItGolden #energyefficient 	Negative	2	2
57	2021-06-07 18:57:19+00:00	SmartEnergy101	How to Lower Utility Bills When the Temperature Rises via #EnergyTips	Negative	1	1
58	2021-05-14 01:43:01+00:00	TricoElectricAZ	As temperatures begin to creep up make sure your room air conditioner is the right size for your space. Bigger is not always better! #EnergyTips	Negative	0	0
59	2021-05-04 21:02:22+00:00	utah_energy	With summer just around the corner, take a few steps to make sure your hoses are not causing you to waste water and increasing your water bill! #SaveEnergySaveMoney #savewater #utahenergyrater #tuesdayenergytips #EnergyResources #EnergyTips #utahenergy	Negative	2	1
60	2021-05-01 19:10:34+00:00	transCODES	[Energy Tips] 1st-7th May 2021 Week 19: Core Fears - #jonabryndis #energytips #energycoaching	Negative	0	0
61	2021-04-08 06:48:49+00:00	CommodityGenius	TODAY'S LATEST CRUDE OIL NEWS UPDATE BY GENIUS COMMODITY.  #CRUDEOILTIPS  #ENERGYTIPS  #MCXTRADING  #COMMODITYBESTTIPS  #EARNGOODPROFIT  #FIRSTEARNTHENPAY Call@8218894490	Negative	0	0
62	2021-04-01 07:28:09+00:00	CommodityGenius	CRUDE OIL NEWS UPDATED  #CRUDEOILTIPS #ENERGYTIPS #MCXTRADING #COMMODITYBESTTIPS #EARNGOODPROFIT #FIRSTEARNTHENPAY Call@8218894490	Negative	0	0
63	2021-03-25 07:03:21+00:00	CommodityGenius	TODAY CRUDE OIL UPDATED  #BESTACCURACY #ENERGYTIPS #AMAZINGCRUDETIPS #MCXTIP #MCXADVISORY #ONEDAYFREDEMO #TECHNICALTIPS Call@8218894490	Negative	0	0
64	2021-03-19 07:02:11+00:00	CommodityGenius	TODAY CRUDE OIL NEWS UPDATED  #CRUDEOILTIP #ENERGYTIPS #BESTACCURACY #MCXTRADINGTIPS #MCXMARKET #BESTTRADINGTIPS Call@8218894490	Negative	0	0
65	2021-03-11 20:52:06+00:00	PlugIntoLiberty	As we head into spring and it begins to get darker later, don’t forget to change the timers on any lights to you may have! #EnergyTips	Negative	1	0
66	2021-02-24 17:44:42+00:00	kelly_archives	for some people with different types of cancer who are going through treatment #energytips #chemofatigue #bcsm #Health #healthcareIT #eHealth #healthcare #digitalhealth	Negative	3	2
67	2021-02-10 16:18:20+00:00	nutrazest	It's not surprising that lockdown is impacting how tired people are feeling. A lot of it comes down to routines being hacked, less exposure to sunlight, heightened anxiety from reading the news and increased screen time. #energytips #havemoreenergy	Negative	0	0
68	2021-02-02 06:18:13+00:00	CommodityGenius	TODAY CRUDE OIL NEWS WITH PROFITABLE TIPS UPDATED #ROYALTIPS #GETONEFREEDEMO #24*7SUPPORT #ENERGYTIPS #SURECRUDEOILTIP #MCXINTRADAYTIPS #COMMODITYMARKET  GET MORE INFO@9837072691	Negative	0	0
69	2021-01-27 07:08:46+00:00	CommodityGenius	TODAY CRUDE OIL NEWS UPDATED  #SURETIPS #MCXTRADING #ACCURACYLEVEL98% #ENERGYTIPS #BESTCRUDEOILTIPS #GETONEFREEDEMO Call@8218894490	Negative	0	0
70	2021-01-22 09:01:08+00:00	D_ENERGi_UK	⚡ Not all business energy contracts are created equal!   If business owners pick the wrong one, they could end up overpaying for their business gas or electricity – and this just won’t do.  Find out how we can help: http  #energytips #businessenergy	Negative	0	0
71	2021-01-21 07:14:24+00:00	CommodityGenius	TODAY CRUDE OIL NEWS WITH ACCURATE TIPS UPDATED#MCXTRADING #GETFREEDEMOCALL #COMMODITYTIPS #ENERGYTIPS #CRUDEOILTIPS #COMMODITYMARKET Call@8979079364	Negative	0	0
72	2021-01-05 15:14:46+00:00	SmartEnergy101	Winter weather has a big impact on your home's energy use! ❄️ Learn tips to lower your bills in this short clip. #EnergyEfficiency #EnergyTips	Negative	1	0
73	2020-12-31 10:00:29+00:00	Aran_group	7th day of Christmas Aran sent to me #Energyhack no 7.  Rather than heating up a whole house , why not heat up the rooms you spend the most time in?   Thermostatic radiator valves (TRVs) allow you to do just that.   #energysaving #climatechange #savemoney #warmhomes #energytips	Negative	0	0
74	2020-11-23 22:56:02+00:00	ResolveEnergyAu	Consider adding a drying line to your laundry setup to avoid using your dryer for clothes that don’t need to be dried right away.  #EnergyTips #SaveEnergy	Negative	0	0
75	2020-11-09 22:56:03+00:00	ResolveEnergyAu	Opt for low wattage lights if your office does not get enough natural light during daytime. #EnergyTips #SaveEnergy	Negative	0	0
76	2020-10-31 19:30:00+00:00	SCE	Avoid #VampirePower and use a power strip. Power strips allow you to power devices on and off so they’re don't consume power when you’re not around. ⚡ #EnergyEfficiency #EnergyTips	Negative	5	0
77	2020-10-19 14:53:00+00:00	CyndiDale	We’re never guaranteed anything in life, but that’s part of the fun of life, isn’t it? While it can be discouraging at times, it’s important to always be open to whatever lies ahead. This week, challenge yourself to open yourself to the possibilities around you!  #energytips	Negative	5	0
78	2020-10-17 19:05:39+00:00	cityoflancaster	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat for the rest of the day, especially from 3 pm to 10 pm when demand is highest. #Heatwave #EnergyTips #KeepItGolden	Negative	1	0
79	2020-10-15 17:00:35+00:00	EnergyUpgradeCA	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat this week, especially from 3pm to 10pm when demand is highest. #Heatwave #EnergyTips #KeepItGolden	Negative	4	3
80	2020-10-14 20:15:05+00:00	CityMalibu	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat this week, especially from 3pm to 9pm when demand is highest. #Heatwave #EnergyTips #KeepItGolden	Negative	3	1
81	2020-10-14 20:00:32+00:00	MalibuEnviroDpt	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat this week, especially from 3pm to 9pm when demand is highest. #Heatwave #EnergyTips #KeepItGolden	Negative	1	0
82	2020-10-14 19:00:19+00:00	CityofRHE	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat this week, especially from 3 to 9pm when demand is highest. #Heatwave #EnergyTips #KeepItGolden	Negative	2	0
83	2020-09-29 15:02:06+00:00	ChooseEnergy	Do you leave things plugged in? #energytips	Negative	0	0
84	2020-09-08 17:11:58+00:00	orihime_maychan	Still feeling dead-tired? It's because we’re STILL in Hungry Ghost Month #HungryGhostMonth #HungryGhost #GhostMonth #EnergyTips	Negative	0	0
85	2020-09-04 20:50:51+00:00	Keith_Carson	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat this week, especially from 3 p.m. to 9 p.m. when demand is highest. #Heatwave #EnergyTips #KeepItGolden	Negative	2	0
86	2020-09-04 17:27:32+00:00	EnergyUpgradeCA	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat this Labor Day weekend, especially from 3pm to 9pm when demand is highest. #Heatwave #EnergyTips #KeepItGolden	Negative	4	0
87	2020-08-23 20:01:01+00:00	MalibuEnviroDpt	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat this week, especially from 3pm to 10pm when demand is highest.  #Heatwave #Energytips #KeepItGolden	Negative	2	1
88	2020-08-20 20:20:08+00:00	ORElectricCoops	🏡 During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips	Negative	0	0
89	2020-08-20 20:20:04+00:00	WAElectricCoops	During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips 🏡	Negative	0	0
90	2020-08-20 20:19:09+00:00	MohaveElectric	During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips	Negative	0	0
91	2020-08-20 13:04:58+00:00	choptankcoop	During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips	Negative	0	0
92	2020-08-18 22:21:28+00:00	greenbusinessca	CA is at risk for power outages again. 🙅🏽 Help reduce the stress on our power grid by saving energy. 🔋 Take these actions during the extreme heat this week, especially from 3pm to 10pm when demand is highest.   #Heatwave #Energytips #KeepItGolden	Negative	0	0
93	2020-08-18 21:53:21+00:00	citymb	Help reduce the stress on our power grid and avoid rolling blackouts by saving energy. Take these actions during the extreme heat this week, especially from 3pm to 10pm when demand is highest. #Heatwave #Energytips #KeepItGolden 📸	Negative	7	1
94	2020-08-16 16:20:10+00:00	BentonREA	On hot days like today, keep window coverings closed to block the sun's heat. ☀️ Get more #EnergyTips at	Negative	0	0
95	2020-08-14 20:00:30+00:00	coop_gce	During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips  #GCEC #grahamcountyutilities	Negative	0	0
96	2020-08-13 18:49:02+00:00	SNEWCT	During summer, keep window coverings closed during the day to block the sun's heat. 🌞 #EnergyTips	Negative	0	0
97	2020-08-13 18:48:02+00:00	PlumasSierraREC	🏡 During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips	Negative	1	1
98	2020-08-13 18:36:07+00:00	laneelectric	During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips 🏡	Negative	1	0
99	2020-08-13 18:36:01+00:00	Clatskanie_PUD	During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips	Negative	0	0
100	2020-08-10 13:27:07+00:00	ConsumersPower	During summer, keep window coverings closed during the day to block the sun's heat. #EnergyTips	Negative	0	0
101	2020-08-08 22:41:01+00:00	SCE	Avoid #VampirePower and use a power strip. Power strips allow you to power devices on and off so they’re don't consume power when you’re not around: #EnergyEfficiency #EnergyTips	Negative	5	0
102	2020-07-31 19:55:51+00:00	evergypower	LED bulbs have a rated life of up to 35,000 hours. Used 12 hours per day, a 35,000 hour bulb will last around 8 years. That means you could watch the office from start to finish 704 times in a row before the bulb died.  #LEDbulbs #EnergyTips	Negative	6	0
103	2020-07-29 18:15:10+00:00	hallettspoint	40% of unwanted heat comes through windows! Keep the summer heat out by lowering your shades, and shutting your terrace doors and windows during the day  #EnergyTips #GreenLiving #DurstSustainability #EnergyEfficiency	Negative	0	0
104	2020-07-29 16:10:07+00:00	via57west	40% of unwanted heat comes through windows! Keep the summer heat out by lowering your shades, and shutting your terrace doors and windows during the day  #EnergyTips #GreenLiving #DurstSustainability #EnergyEfficiency	Negative	0	0
105	2020-07-28 15:48:06+00:00	hallettspoint	Reaching for a sweater in summer? Your thermostat might be too low! Keep your thermostat at 78°F. Each degree lower increases cooling costs by 6%  #EnergyTips #GreenLiving #DurstSustainability #EnergyEfficiency	Negative	0	0
106	2020-07-28 15:45:09+00:00	via57west	Reaching for a sweater in summer? Your thermostat might be too low! Keep your thermostat at 78°F. Each degree lower increases cooling costs by 6%  #EnergyTips #GreenLiving #DurstSustainability #EnergyEfficiency	Negative	1	0
107	2020-07-23 14:05:20+00:00	SmartEnergy101	8 Air Conditioner Problems and How to Fix Them via #EnergyTips	Negative	1	0
108	2020-06-08 23:26:03+00:00	ResolveEnergyAu	Something as turning off the lights when not in use or when you the leave the room makes a big impact. #EnergyTips #SaveEnergy	Negative	0	0
109	2020-05-13 13:31:01+00:00	IUSTEXAS	🔺Never stick anything into an electrical outlet 🔺Never place an electronic near the bathtub 🔺Never place your drinks on top of your video games  🔺Never climb trees near power lines  🔺Stay Away from places mark with warning signs #energyconsulting  #energytips  📲4692422477	Negative	0	0
110	2020-05-08 16:36:47+00:00	vipHomeLink	"Eliminate electrical ""vampires,"" no garlic required. #EnergyTips  How to tackle the 5 most common electrical hazards at home via"	Negative	0	1
111	2020-04-01 12:37:07+00:00	CREWEnergyLDN	From today #waterbills across England &amp; Wales go down by an avg. of 4%! But you can make even more savings around the house with our #energytips 🏡  💧 If you need hot water, fill empty bottles while you wait for the tap to heat up - use to water plants or for the kettle.	Negative	3	0
112	2020-03-21 00:25:01+00:00	SCE	Cut down on “phantom” energy use 👻 Power strips allow you to power devices on and off so they’re don't consume power when you’re not around. ⚡ #EnergyEfficiency #EnergyTips	Negative	5	2
113	2020-03-11 17:13:52+00:00	edfenergy	Did you know, the average person in the UK has a carbon footprint of around 10 tonnes per year, that’s the same as filling 24 million balloons. Find out how you can lower your carbon footprint: http #EnergyEfficiency #LowCarbonEnergy #LowCarbon #EnergyTips	Negative	1	0
114	2020-03-03 18:30:10+00:00	EfficiencyVT	Avoid running your clothes washer with hot water and opt for cold or warm water when possible. #TryitTuesday #SuperTryitTuesday #Vermont #VT #EnergyTips	Negative	4	0
115	2020-02-25 16:11:37+00:00	mcrosone	You can have tons of great energy savings ideas, but those plans are useless if not executed by your staff.   http #energysavings #energytips #restaurants	Negative	0	0
116	2020-02-10 13:33:26+00:00	getheropower	Chimney tip!  You can block warm air form escaping through your chimney by blowing up an inflatable chimney balloon and sticking it in the chimney when it's not in use.  #energytips #energysavings	Negative	0	0
117	2020-01-11 03:33:02+00:00	LEDwatcher	Here are a few problems you will have to deal with when making the transition away from fossil fuels. http  #LedWatcher #renewableenergy #sustainableliving #sustainability #energytips #energyadvice	Negative	1	2
118	2020-01-08 19:49:28+00:00	getheropower	Did you know?   In the winter, you can lower your heating bills by about 10% if you drop your thermostat by 10 degrees at night. If you don't mind the colder temperature, it will certainly pay off.   #smartenergy #energytips	Negative	1	0
119	2020-01-08 15:11:19+00:00	getheropower	#EnergyTips: Electrical boxes are not usually well insulated, so your outlets on exterior walls are a likely source of a winter draft.   Want to know some of the biggest problem areas of your home that let warm air escape? Learn here:	Negative	0	0
120	2020-01-07 00:20:01+00:00	MichaelsHealth	Are you feeling tired most of the time? Focus more on:  1. Getting adequate sleep 😴 2. Staying hydrated🥤 3. Reducing stress 🧘‍♀️ 4. Avoiding caffeine ☕️ 5. Maintaining a healthy diet: http   #tiredness #SleepMore #EatHealthy #energytips	Negative	0	0
121	2020-01-06 17:59:45+00:00	getheropower	Considering weatherstripping this winter?  Use a thickness that causes the weatherstripping to press tightly between your door and the door jamb when the door is closed, but not so thick that it makes it difficult to open the door.  #energytips #energysavings	Negative	0	0
122	2020-01-06 15:22:02+00:00	getheropower	How much water are you using?  If your home uses more than 12,000 gallons of water in the winter, it’s likely you have a water leak.  #energytips #energyefficient	Negative	0	0
123	2019-12-29 14:46:55+00:00	getheropower	Dirty stove?  Cleaning the burners on an electric stove actually makes it more efficient. So, you won't just be improving the look of the place, it will actually help lower the bill, too!  #energytips #energyefficiency	Negative	0	0
124	2019-12-28 17:49:01+00:00	getheropower	If you have a leak in your toilet, it’s likely due to the flapper, the rubber piece that moves with the flush valve.    #smartenergy #energysavings #energytips	Negative	0	0
125	2019-12-12 15:01:44+00:00	SmartEnergy101	Did you know appliances waste energy even when they’re not in use? Learn how to manage these devices in our guide: #EnergyTips	Negative	0	0
126	2019-12-11 00:56:19+00:00	getheropower	A Proper Duct Leakage Test Procedure can Drastically Lower Your Electricity Bill #energytips #smartenergy	Negative	0	0
